time_uk,datetime_utc,company,ticker,category_code,category,headline,rns_number,news_id,last_price,pct_change,brief,summary,retail_take,sentiment,source_url
2026-07-30 09:22:38,2026-07-30T08:22:38.000,Capricorn Energy PLC,CNE,HOL,Holding(s) in company,Holding(s) in Company,5504O,17713922,372,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/capricorn-energy--cne/holding-s-in-company/9695786
2026-07-30 09:13:02,2026-07-30T08:13:02.000,Pets At Home Group Plc,PETS,HOL,Holding(s) in company,Holding(s) in Company,5419O,17713917,213.2,2.107,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/pets-at-home-group--pets/holding-s-in-company/9695781
2026-07-30 09:10:53,2026-07-30T08:10:53.000,Unite Group PLC (The),UTG,HOL,Holding(s) in company,Holding(s) in Company,5418O,17713916,544.5,2.158,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/unite-group--utg/holding-s-in-company/9695780
2026-07-30 09:01:39,2026-07-30T08:01:39.000,Boku Inc,BOKU,POS,Change of position,Transaction in Own Shares,5411O,17713914,103.5,0.485,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/boku-inc-di-reg-s-cat-3-144a--boku/transaction-in-own-shares/9695776
2026-07-30 09:00:00,2026-07-30T08:00:00.000,Nottingham Building Society,NOTP,IR,Interim results,Half-year Financial Report,4340O,17713908,116.75,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/nottingham-building-society--notp/half-year-financial-report/9695768
2026-07-30 09:00:00,2026-07-30T08:00:00.000,Shaftesbury Capital PLC,SHC,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,4335O,17713911,143.9,0.419,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/shaftesbury-capital--shc/director-pdmr-shareholding/9695771
2026-07-30 09:00:00,2026-07-30T08:00:00.000,Helios Towers PLC,HTWS,DIV,Dividend declaration,Notice to Bondholders,4457O,17713913,210.2,3.956,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/helios-towers--htws/notice-to-bondholders/9695772
2026-07-30 09:00:00,2026-07-30T08:00:00.000,Legal & General Group Plc,LGEN,BOA,Board appointment/change,Directorate change,5396O,17713912,298.4,0.811,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/legal-general-group--lgen/directorate-change/9695773
2026-07-30 08:58:09,2026-07-30T07:58:09.000,Symphony Environmental Tech. PLC,SYM,NRA,,Kenya Approval of Biodegradable Garbage Liners,5409O,17713907,8.25,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/symphony-environmental-technologies--sym/kenya-approval-of-biodegradable-garbage-liners/9695767
2026-07-30 08:57:14,2026-07-30T07:57:14.000,Mountview Estates PLC,MTVW,ACS,,2026 Annual Report and Accounts,5408O,17713906,8750.0,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/mountview-estates--mtvw/2026-annual-report-and-accounts/9695766
