time_uk,datetime_utc,company,ticker,category_code,category,headline,rns_number,news_id,last_price,pct_change,brief,summary,retail_take,sentiment,source_url
2026-09-17 10:15:00,2026-09-17T09:15:00.000,Eesti Energia AS,PU26,UPD,,Eesti Energia Strategy 2030+,1988V,17792193,104.584,,,,,,
2026-09-17 10:15:00,2026-09-17T09:15:00.000,Pan African Resources Plc,PAF,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,60917-1719,17792194,126.4,4.549,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/pan-african-resources--paf/director-pdmr-shareholding/9777496
2026-09-17 10:10:57,2026-09-17T09:10:57.000,Baltic Classifieds Group PLC,BCG,POS,Change of position,Transaction in Own Shares,1968V,17792151,2.306,0.699,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/baltic-classifieds-group--bcg/transaction-in-own-shares/9777451
2026-09-17 10:07:11,2026-09-17T09:07:11.000,Great Portland Estates plc,GPE,HOL,Holding(s) in company,Holding(s) in Company,1996V,17792134,305.6,-0.521,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/great-portland-estates--gpe/holding-s-in-company/9777435
2026-09-17 10:01:42,2026-09-17T09:01:42.000,River UK Micro Cap Ltd,RMMC,POS,Change of position,Transaction in Own Shares,1989V,17792130,249,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/river-uk-micro-cap-limited--rmmc/transaction-in-own-shares/9777431
2026-09-17 10:00:00,2026-09-17T09:00:00.000,Kingfisher PLC,KGF,MSC,Miscellaneous,Outcome of Audit Tender,1824V,17792129,303.2,0.865,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/kingfisher--kgf/outcome-of-audit-tender/9777428
2026-09-17 10:00:00,2026-09-17T09:00:00.000,Rio Tinto PLC,RIO,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,1953V,17792128,7231,0.403,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/rio-tinto--rio/director-pdmr-shareholding/9777427
2026-09-17 10:00:00,2026-09-17T09:00:00.000,Aviva PLC,AV.,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,1951V,17792127,722,1.036,,,,,
2026-09-17 10:00:00,2026-09-17T09:00:00.000,Volvere PLC,VLE,POS,Change of position,Transaction in Own Shares,1992V,17792125,2120.0,0.952,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/volvere--vle/transaction-in-own-shares/9777424
2026-09-17 09:58:47,2026-09-17T08:58:47.000,McBride PLC,MCB,DSH,Director/PDMR shareholding,Sale of Shares,1985V,17792123,188.4,-2.887,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/mcbride--mcb/sale-of-shares/9777423
2026-09-17 09:56:17,2026-09-17T08:56:17.000,Global Smaller Cos. Trust PLC (The),GSCT,PFU,Portfolio update,Portfolio Update,1986V,17792121,186,-1.169,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/the-global-smaller-companies-trust--gsct/portfolio-update/9777418
2026-09-17 09:49:32,2026-09-17T08:49:32.000,Frontier Developments PLC,FDEV,HOL,Holding(s) in company,Holding(s) in Company,1980V,17792115,574,5.34,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/frontier-developments--fdev/holding-s-in-company/9777413
2026-09-17 09:45:00,2026-09-17T08:45:00.000,The Magnum Ice Cream Company N.V.,MICC,AGM,AGM statement,Annual General Meeting - Update Statement – Resolution 5 Voting Outcome,1263220-en,17792113,1417.5,0.639,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/gnw/the-magnum-ice-cream-company--micc/annual-general-meeting-update-statement-r-/9777411
2026-09-17 09:43:30,2026-09-17T08:43:30.000,J.P. Morgan SE,,STA,,Stabilisation Notice,1976V,17792092,,,,,,,
2026-09-17 09:43:26,2026-09-17T08:43:26.000,Prudential PLC,PRU,HOL,Holding(s) in company,Holding(s) in Company,1974V,17792091,994.2,1.346,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/prudential--pru/holding-s-in-company/9777389
2026-09-17 09:41:35,2026-09-17T08:41:35.000,Ashington Innovation PLC,ASHI,MSC,Miscellaneous,Working Capital Loan,1969V,17792090,0.75,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/ashington-innovation--ashi/working-capital-loan/9777386
2026-09-17 09:40:54,2026-09-17T08:40:54.000,J.P. Morgan Securities PLC.,,STA,,Stabilisation Notice,1973V,17792088,,,,,,,
2026-09-17 09:40:13,2026-09-17T08:40:13.000,J.P. Morgan SE,,STA,,Stabilisation Notice,1971V,17792087,,,,,,,
2026-09-17 09:36:54,2026-09-17T08:36:54.000,Banco Santander S.A.,BNC,POS,Change of position,Buyback programme: transactions 10-16sept,1966V,17792038,1102,1.101,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/banco-santander-s-a---bnc/buyback-programme-transactions-10-16sept/9777335
2026-09-17 09:33:15,2026-09-17T08:33:15.000,Wizz Air Holdings PLC,WIZZ,HOL,Holding(s) in company,Holding(s) in Company,1964V,17792022,974.5,2.31,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/wizz-air-holdings--wizz/holding-s-in-company/9777319
2026-09-17 09:33:02,2026-09-17T08:33:02.000,Informa PLC,INF,HOL,Holding(s) in company,Holding(s) in Company,1962V,17792019,891.2,0.519,,,,,
2026-09-17 09:31:32,2026-09-17T08:31:32.000,Mirae Asset ETF ICAV,,DIV,Dividend declaration,Dividend Declaration GlobalX ETF ICAV-IE000PE4R6W7,1959V,17792018,,,,,,,
2026-09-17 09:30:33,2026-09-17T08:30:33.000,Mirae Asset ETF ICAV,,DIV,Dividend declaration,Dividend Declaration GlobalX ETF ICAV-IE00077FRP95,1957V,17792016,,,,,,,
2026-09-17 09:30:24,2026-09-17T08:30:24.000,Mirae Asset ETF ICAV,,DIV,Dividend declaration,Dividend Declaration GlobalX ETF ICAV-IE00082MOBL9,1956V,17792015,,,,,,,
2026-09-17 09:30:01,2026-09-17T08:30:01.000,Pennpetro Energy PLC,PPP,NRA,,Recording of shareholder call,1946V,17792014,9.55,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/pennpetro-energy--ppp/recording-of-shareholder-call/9777311
2026-09-17 09:27:27,2026-09-17T08:27:27.000,Imperial Brands PLC,IMB,POS,Change of position,Transaction in Own Shares,1960V,17792011,2500.0,0.402,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/imperial-brands--imb/transaction-in-own-shares/9777308
2026-09-17 09:25:00,2026-09-17T08:25:00.000,BH Macro Limited,BHMG,POS,Change of position,Transaction in Own Shares,60917-1700,17792009,422,0.238,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/bh-macro-ltd-gbp-shares--bhmg/transaction-in-own-shares/9777307
2026-09-17 09:24:15,2026-09-17T08:24:15.000,DFS Furniture plc,DFS,HOL,Holding(s) in company,Holding(s) in Company,1955V,17792008,139.5,-1.761,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/dfs-furniture--dfs/holding-s-in-company/9777305
2026-09-17 09:14:06,2026-09-17T08:14:06.000,Harworth Group PLC,HWG,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,1945V,17792003,177,1.027,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/harworth-group--hwg/director-pdmr-shareholding/9777297
2026-09-17 09:14:01,2026-09-17T08:14:01.000,Boku Inc,BOKU,POS,Change of position,Transaction in Own Shares,1868V,17792002,122.5,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/boku-inc-di-reg-s-cat-3-144a--boku/transaction-in-own-shares/9777296
2026-09-17 09:06:16,2026-09-17T08:06:16.000,Alliance Witan PLC,ALW,NRA,,QuotedData's In The HotSeat,1860V,17791994,1353,0.445,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/alliance-witan--alw/quoteddata-s-in-the-hotseat/9777288
2026-09-17 09:00:00,2026-09-17T08:00:00.000,Thungela Resources Limited,TGA,DSH,Director/PDMR shareholding,DEALINGS IN SECURITIES,0461V,17791984,586,-7.425,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/thungela-resources-limited-npv-di---tga/dealings-in-securities/9777276
2026-09-17 09:00:00,2026-09-17T08:00:00.000,GCP Infrastructure Investments Ltd,GCP,POS,Change of position,Transaction in Own Shares,0887V,17791983,84.7,0.954,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/gcp-infrastructure-investments-ltd--gcp/transaction-in-own-shares/9777275
2026-09-17 08:58:22,2026-09-17T07:58:22.000,UBS AG,17WI,STA,,Pre Stabilisation Notice BKIR 10.5NC5.5 Tier 2,1856V,17791981,,,,,,,
2026-09-17 08:58:05,2026-09-17T07:58:05.000,Future PLC,FUTR,HOL,Holding(s) in company,Holding(s) in Company,1857V,17791980,297.4,0.473,,,,,
2026-09-17 08:45:00,2026-09-17T07:45:00.000,Elenia Verkko Oyj,91VA,DOC,,Half-year Financial Report,1850V,17791970,,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/elenia-verkko-oyj--91va/half-year-financial-report/9777257
2026-09-17 08:31:12,2026-09-17T07:31:12.000,Empyrean Energy PLC,EME,UPD,,Operational Update,1848V,17791956,0.0515,5.102,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/empyrean-energy--eme/operational-update/9777243
2026-09-17 08:26:07,2026-09-17T07:26:07.000,Sabre Insurance Group PLC,SBRE,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,1847V,17791953,177,1.491,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/sabre-insurance-group--sbre/director-pdmr-shareholding/9777238
2026-09-17 08:15:52,2026-09-17T07:15:52.000,CQS Natural Resources Grwth&Inc PLC,CYN,CAN,,Change of Company Name,1846V,17791933,421,-0.473,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/cqs-natural-resources-growth-and-income--cyn/change-of-company-name/9777217
2026-09-17 08:02:53,2026-09-17T07:02:53.000,Societe Generale SA,IRSH,STA,,Stabilisation Notice- BFCM,1823V,17791831,,,,,,,
2026-09-17 08:02:31,2026-09-17T07:02:31.000,Symphony Environmental Tech. PLC,SYM,MSC,Miscellaneous,Confirmed Compliance with Mexican Standard,1822V,17791830,7.5,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/symphony-environmental-technologies--sym/confirmed-compliance-with-mexican-standard/9777105
2026-09-17 08:00:00,2026-09-17T07:00:00.000,Venture Life Group PLC,VLG,POS,Change of position,Transaction in Own Shares,1818V,17791827,68.5,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/venture-life-group--vlg/transaction-in-own-shares/9777101
2026-09-17 07:34:54,2026-09-17T06:34:54.000,Zenith Energy Ltd,ZEN,ACQ,Acquisition,Acquisition: 9 MWp PV development project in Italy,1807V,17791809,4.25,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/zenith-energy-ltd-com-shs-npv-di---zen/acquisition-9-mwp-pv-development-project-in-italy/9777082
2026-09-17 07:30:03,2026-09-17T06:30:03.000,Financial Conduct Authority,,SUS,Suspension,Suspension - PACIFIC ASSETS TRUST PLC,2400418_en,17791806,,,,,,,
2026-09-17 07:30:00,2026-09-17T06:30:00.000,NCC Group PLC,NCC,POS,Change of position,Transaction in Own Shares,0917V,17791804,133.8,1.21,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/ncc-group--ncc/transaction-in-own-shares/9777075
2026-09-17 07:05:00,2026-09-17T06:05:00.000,Faron Pharmaceuticals,FARN,IOE,Issue of equity,Faron Pharmaceuticals Ltd: Issuance of warrants,10f469a6d3,17791278,35,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/mfn/faron-pharmaceuticals-oy-di---farn/faron-pharmaceuticals-ltd-issuance-of-warran-/9776550
2026-09-17 07:05:00,2026-09-17T06:05:00.000,Gresham House Income & Growth VCT ,GHV1,MSC,Miscellaneous,Interim Management Statement ,0961V,17791277,57.5,0.877,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/gresham-house-income-growth-vct-plc--ghv1/interim-management-statement-/9776549
2026-09-17 07:03:00,2026-09-17T06:03:00.000,Galliford Try Holdings PLC,GFRD,MSC,Miscellaneous,Launch of £15m Share Buyback Programme,0988V,17791276,650.0,6.209,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/galliford-try--gfrd/launch-of-15m-share-buyback-programme/9776523
2026-09-17 07:02:00,2026-09-17T06:02:00.000,Mid Wynd International Investment Trust Plc,MWY,DIV,Dividend declaration,Dividend Declaration,60915-0642,17791264,778,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/mid-wynd-international-inv-trust--mwy/dividend-declaration/9776546
2026-09-17 07:01:01,2026-09-17T06:01:01.000,Together Financial Services Limited,,NRA,,Board and Committee Changes,1051V,17791186,,,,,,,
2026-09-17 07:01:01,2026-09-17T06:01:01.000,RM Infrastructure Income PLC,RMII,IR,Interim results,Half-year Financial Report,0966V,17791187,49.2,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/rm-infrastructure-income--rmii/half-year-financial-report/9776437
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Likewise Group PLC,LIKE,NOR,Notice of results,Notice of Results,0688V,17791009,33,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/likewise-group--like/notice-of-results/9776293
2026-09-17 07:00:05,2026-09-17T06:00:05.000,SpaceandPeople PLC,SAL,MSC,Miscellaneous,Notice of Interim Results and InvestorMeetCompany,0821V,17791010,135,3.053,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/spaceandpeople--sal/notice-of-interim-results-and-investormeetcompany/9776295
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Unicorn Mineral Resources plc,UMR,MSC,Miscellaneous,£1.25 Million Loan Facility Fully Drawn,0871V,17791011,8,0.0,,,,,
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Phoenix Copper Limited,PXC,MSC,Miscellaneous,Investor Presentation via Investor Meet Company,0933V,17791012,0.525,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/phoenix-copper-limited--pxc/investor-presentation-via-investor-meet-company/9776297
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Portmeirion Group PLC,PMP,NOR,Notice of results,Notice of HY26 Results,0940V,17791013,52,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/portmeirion-group--pmp/notice-of-hy26-results/9776298
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Pinewood Technologies Group PLC,PINE,NOR,Notice of results,Notice of Interim Results,0959V,17791014,449.5,-0.222,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/pinewood-technologies-group--pine/notice-of-interim-results/9776299
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Baillie Gifford US Growth Trust PLC,USA,NOA,Notice of AGM,BG US Growth Trust Notice of AGM Circular,0975V,17791015,358,1.13,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/baillie-gifford-us-growth-trust--usa/bg-us-growth-trust-notice-of-agm-circular/9776300
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Manx Financial Group PLC,MFX,MSC,Miscellaneous,Merger of UK Finance Subsidiaries,0989V,17791016,24.5,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/manx-financial-group--mfx/merger-of-uk-finance-subsidiaries/9776301
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Sunrise Resources Plc,SRES,MSC,Miscellaneous,Fundraising and Restoration of Trading on AIM,0991V,17791017,0.0165,-17.5,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/sunrise-resources--sres/fundraising-and-restoration-of-trading-on-aim/9776302
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Alkemy Capital Investments PLC,ALK,MSC,Miscellaneous,TVL Secures £18.3m UK Government Support,0993V,17791018,350.0,13.086,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/alkemy-capital-investments--alk/tvl-secures-18-3m-uk-government-support/9776303
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Helios Towers PLC,HTWS,MSC,Miscellaneous,Helios Towers Share Buyback Programme,0996V,17791019,210.2,3.956,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/helios-towers--htws/helios-towers-share-buyback-programme/9776304
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Savannah Resources PLC,SAV,MSC,Miscellaneous,Good progress made with fieldwork,1001V,17791020,6,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/savannah-resources--sav/good-progress-made-with-fieldwork/9776305
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Strategic Minerals PLC,SML,MSC,Miscellaneous,Redmoor – Programme Update,1005V,17791021,4.9,4.255,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/strategic-minerals--sml/redmoor-programme-update/9776306
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Eco Animal Health Group PLC,EAH,MSC,Miscellaneous,USDA-CVB approves ECOVAXXIN® MS field safety data,1013V,17791022,96,1.587,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/eco-animal-health-group--eah/usda-cvb-approves-ecovaxxin-ms-field-safety-data/9776307
2026-09-17 07:00:05,2026-09-17T06:00:05.000,JPMorgan American IT PLC,JAM,NRA,,Investor Webinar: 23rd September 2026  9:00 a.m.,8974U,17791023,1214,0.497,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/jpmorgan-american-inv-trust--jam/investor-webinar-23rd-september-2026-9-00-a-m-/9776308
2026-09-17 07:00:05,2026-09-17T06:00:05.000,S & U PLC,SUS,NOR,Notice of results,Notice of Results and Investor Presentations,0815V,17791024,1980.0,-0.752,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/s-u--sus/notice-of-results-and-investor-presentations/9776294
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Mission Group PLC (The),TMG,NRA,,MISSION completes simplification of portfolio,9067U,17791025,26,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/the-mission-group--tmg/mission-completes-simplification-of-portfolio/9776309
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Warpaint London PLC,W7L,NOR,Notice of results,Notice of Results,9899U,17791007,225,3.448,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/warpaint-london--w7l/notice-of-results/9776291
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Inchcape PLC,INCH,MSC,Miscellaneous,"Date for next “In the Driving Seat"" webinar ",0653V,17791008,810.5,0.683,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/inchcape--inch/date-for-next-in-the-driving-seat-webinar-/9776292
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Vietnam Enterprise Investments Ltd,VEIL,NRA,,Discount Management Update,1793V,17791029,735,1.1,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/vietnam-enterprise-investments-di---veil/discount-management-update/9776313
2026-09-17 07:00:05,2026-09-17T06:00:05.000,JPMorgan American IT PLC,JAM,NRA,,Kepler Trust Intelligence: New Research,0560V,17791028,1214,0.497,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/jpmorgan-american-inv-trust--jam/kepler-trust-intelligence-new-research/9776311
2026-09-17 07:00:05,2026-09-17T06:00:05.000,Together Financial Services Limited,,NRA,,FY 2026 results,1048V,17791027,,,,,,,
2026-09-17 07:00:05,2026-09-17T06:00:05.000,JPMorgan Global Growth & Income PLC,JGGI,NRA,,Kepler Trust Intelligence: New Research,0551V,17791026,598.5,0.758,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/jpmorgan-global-growth-income--jggi/kepler-trust-intelligence-new-research/9776310
2026-09-17 07:00:05,2026-09-17T06:00:05.000,The Beauty Tech Group PLC,TBTG,MSC,Miscellaneous,Intention to Launch Share Buyback Programme,0978V,17791031,391,11.714,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/the-beauty-tech-group-plc--tbtg/intention-to-launch-share-buyback-programme/9776315
2026-09-17 07:00:04,2026-09-17T06:00:04.000,B.P. Marsh & Partners PLC,BPM,TVR,Total voting rights,Purchase of Own Shares and Total Voting Rights,1014V,17790968,665,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/b-p-marsh-partners--bpm/purchase-of-own-shares-and-total-voting-rights/9776251
2026-09-17 07:00:04,2026-09-17T06:00:04.000,Guardian Metal Resources PLC,GMET,FR,Final results,Financial Results for the Year Ended 30 June 2026,1017V,17790969,159.5,-3.333,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/guardian-metal-resources-plc--gmet/financial-results-for-the-year-ended-30-june-2026/9776253
2026-09-17 07:00:04,2026-09-17T06:00:04.000,Tertiary Minerals PLC,TYM,DRL,Drilling/exploration,Mushima North - Highest-grade Ag-Cu intersection,1018V,17790970,0.0775,10.714,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/tertiary-minerals--tym/mushima-north-highest-grade-ag-cu-intersection/9776254
2026-09-17 07:00:04,2026-09-17T06:00:04.000,Glencore PLC,GLEN,POS,Change of position,Transaction in Own Shares,1022V,17790971,573.2,0.403,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/glencore--glen/transaction-in-own-shares/9776255
2026-09-17 07:00:04,2026-09-17T06:00:04.000,ATOME PLC,ATOM,UPD,,Notice of Dispute & Arbitration Intent,1023V,17790972,29,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/atome-energy--atom/notice-of-dispute-arbitration-intent/9776256
2026-09-17 07:00:04,2026-09-17T06:00:04.000,Sound Energy PLC,SOU,IR,Interim results,Half-year Report,1024V,17790973,1.55,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/sound-energy--sou/half-year-report/9776257
2026-09-17 07:00:04,2026-09-17T06:00:04.000,TruFin PLC,TRU,IR,Interim results,Interim Results and Directorate Change,1025V,17790974,93,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/trufin--tru/interim-results-and-directorate-change/9776258
2026-09-17 07:00:04,2026-09-17T06:00:04.000,SysGroup PLC,SYS,AGM,AGM statement,AGM Statement,1026V,17790975,28.5,14,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/sysgroup--sys/agm-statement/9776259
