time_uk,datetime_utc,company,ticker,category_code,category,headline,rns_number,news_id,last_price,pct_change,brief,summary,retail_take,sentiment,source_url
2026-09-03 17:44:50,2026-09-03T16:44:50.000,Heath(Samuel) & Sons PLC,HSM,RAG,Regulatory application/grant,Result of AGM,3664T,17770617,245,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/heath-samuel-sons--hsm/result-of-agm/9755049
2026-09-03 17:41:26,2026-09-03T16:41:26.000,Polar Capital Technology Trust PLC,PCT,POS,Change of position,Transaction in Own Shares,3661T,17770615,638.5,0.8688783570300158,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/polar-capital-technology-trust--pct/transaction-in-own-shares/9755048
2026-09-03 17:37:00,2026-09-03T16:37:00.000,BlackRock Greater Europe Investment Trust Plc,BRGE,POS,Change of position,Transaction in Own Shares,60903-6178,17770614,597,0.6745362563237775,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/blackrock-greater-europe-inv-trust--brge/transaction-in-own-shares/9755046
2026-09-03 17:37:00,2026-09-03T16:37:00.000,HSBC Holdings PLC,HSBA,POS,Change of position,Transaction in Own Shares,3646T,17770613,1563.6,1.190784364483562,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/hsbc-holdings--hsba/transaction-in-own-shares/9755044
2026-09-03 17:36:32,2026-09-03T16:36:32.000,LANDSBANKINN HF.,IRSH,MSCL,,Landsbankinn hf.:  Moody’s assigns initial rating to Landsbankinn,1260927-en,17770612,,,,,,,
2026-09-03 17:30:57,2026-09-03T16:30:57.000,Brunner Investment Trust PLC,BUT,POS,Change of position,Transaction in Own Shares,3657T,17770610,1566,0.6426735218508997,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/brunner-inv-trust--but/transaction-in-own-shares/9755042
2026-09-03 17:30:00,2026-09-03T16:30:00.000,CyanConnode Holdings PLC,CYAN,ROM,Result of meeting,Results of Court Meeting and General Meeting,3647T,17770609,9.95,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/cyanconnode-holdings--cyan/results-of-court-meeting-and-general-meeting/9755040
2026-09-03 17:26:43,2026-09-03T16:26:43.000,AVI Global Trust PLC,AGT,POS,Change of position,Transaction in Own Shares,3655T,17770607,264.5,0.3795066413662239,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/avi-global-trust--agt/transaction-in-own-shares/9755038
2026-09-03 17:25:00,2026-09-03T16:25:00.000,BlackRock Smaller Companies Trust Plc,BRSC,POS,Change of position,Transaction in Own Shares,60903-6180,17770606,270.0,1.123595505617978,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/blackrock-smaller-companies-trust--brsc/transaction-in-own-shares/9755039
2026-09-03 17:23:27,2026-09-03T16:23:27.000,Bankers Investment Trust PLC,BNKR,POS,Change of position,Transaction in Own Shares,3653T,17770605,150.8,0.5333333333333333,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/bankers-inv-trust--bnkr/transaction-in-own-shares/9755037
2026-09-03 17:20:00,2026-09-03T16:20:00.000,Naked Wines PLC,WINE,RAG,Regulatory application/grant,Result of AGM,3578T,17770603,69,-1.146131805157593,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/naked-wines--wine/result-of-agm/9755034
2026-09-03 17:18:00,2026-09-03T16:18:00.000,BlackRock Energy and Resources Income Trust Plc,BERI,POS,Change of position,Transaction in Own Shares,60903-6174,17770602,185.5,1.643835616438356,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/blackrock-energy-and-resources-income-trust--beri/transaction-in-own-shares/9755035
2026-09-03 17:16:07,2026-09-03T16:16:07.000,Global Smaller Cos. Trust PLC (The),GSCT,POS,Change of position,Transaction in Own Shares,3645T,17770600,191,0.3151260504201681,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/the-global-smaller-companies-trust--gsct/transaction-in-own-shares/9755032
2026-09-03 17:16:00,2026-09-03T16:16:00.000,Finsbury Growth & Income Trust PLC,FGT,POS,Change of position,Transaction in Own Shares,60903-6182,17770601,824,1.602959309494451,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/finsbury-growth-income-trust--fgt/transaction-in-own-shares/9755033
2026-09-03 17:15:27,2026-09-03T16:15:27.000,JPMorgan American IT PLC,JAM,POS,Change of position,Transaction in Own Shares,3644T,17770599,1212,0.831946755407654,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/jpmorgan-american-inv-trust--jam/transaction-in-own-shares/9755031
